7/18/1994,419083.5,60791,551846.25,186232.5
7/19/1994,384448.5,60791,551846.25,205065
7/20/1994,401766,64713,558495,209250
7/21/1994,412156.5,61771.5,558495,205065
7/22/1994,450255,60791,591738.75,198787.5
7/25/1994,464109,60791,585090,202972.5
7/26/1994,453718.5,60791,585090,202972.5
7/27/1994,474499.5,60791,565143.75,200880
7/28/1994,484890,59810.5,571792.5,194602.5
7/29/1994,491817,63732.5,578441.25,197000.5
8/1/1994,495280.5,62752,578441.25,197000.5
8/2/1994,502207.5,62752,558495,199096.25
8/3/1994,491817,62752,578441.25,197000.5
8/4/1994,471036,62752,578441.25,194904.75
8/5/1994,484890,65693.5,578441.25,194904.75
8/8/1994,495280.5,64713,578441.25,190713.25
8/9/1994,495280.5,65693.5,565143.75,190713.25
8/10/1994,495280.5,65693.5,571792.5,192809
8/11/1994,505671,67654.5,571792.5,184426
8/12/1994,526452,64713,565143.75,180234.5
8/15/1994,519525,59810.5,571792.5,172899.375
8/16/1994,533379,58830,558495,169755.75
8/17/1994,533379,56869,571792.5,171851.5
8/18/1994,533379,57849.5,571792.5,173947.25
8/19/1994,519525,60791,585090,173947.25
8/22/1994,536842.5,60791,585090,182330.25
8/23/1994,543769.5,61771.5,611685,192809
8/24/1994,561087,58830,631631.25,209575
8/25/1994,578404.5,59810.5,618333.75,203287.75
8/26/1994,585331.5,58830,631631.25,203287.75
8/29/1994,581868,57849.5,624982.5,207479.25
8/30/1994,574941,52947,638280,207479.25
8/31/1994,578404.5,57849.5,658226.25,207479.25
9/1/1994,568014,56869,644928.75,201192
9/2/1994,585331.5,58830,644928.75,201192
9/6/1994,595722,57849.5,651577.5,205383.5
9/7/1994,574941,55888.5,651577.5,205383.5
9/8/1994,568014,54908,644928.75,199096.25
9/9/1994,578404.5,55888.5,644928.75,201192
9/12/1994,581868,55888.5,644928.75,203287.75
9/13/1994,588795,57849.5,638280,202239.875
9/14/1994,568014,57849.5,651577.5,203287.75
9/15/1994,568014,60791,638280,199096.25
9/16/1994,585331.5,60791,644928.75,207479.25
9/19/1994,578404.5,58830,658226.25,207479.25
9/20/1994,581868,56869,658226.25,207479.25
9/21/1994,578404.5,55888.5,658226.25,209575
9/22/1994,550696.5,58830,654901.875,207479.25
9/23/1994,543769.5,56378.75,644928.75,207479.25
9/26/1994,516061.5,58830,644928.75,209575
9/27/1994,495280.5,56869,658226.25,217958
9/28/1994,502207.5,55888.5,638280,224245.25
9/29/1994,543769.5,53927.5,618333.75,228436.75
9/30/1994,547419.75,55062,629894,226341
10/3/1994,571827,52112.25,623193,232628.25
10/4/1994,589260.75,53095.5,636595,227388.875
10/5/1994,578800.5,52112.25,636595,232628.25
10/6/1994,550906.5,54078.75,629894,230532.5
10/7/1994,554393.25,56045.25,623193,234724
10/10/1994,543933,56045.25,636595,234724
10/11/1994,557880,54078.75,623193,236819.75
10/12/1994,564853.5,55062,623193,241011.25
10/13/1994,617154.75,53095.5,649997,245202.75
10/14/1994,585774,55062,649997,245202.75
10/17/1994,599721,54078.75,653347.5,238915.5
10/18/1994,603207.75,55062,670100,245202.75
10/19/1994,589260.75,52112.25,656698,245202.75
10/20/1994,547419.75,51129,670100,241011.25
10/21/1994,575313.75,51129,663399,249394.25
10/24/1994,592747.5,51129,656698,236819.75
10/25/1994,568340.25,51129,656698,249394.25
10/26/1994,561366.75,50145.75,656698,253585.75
10/27/1994,557880,49162.5,670100,255681.5
10/28/1994,543933,51129,670100,251490
10/31/1994,554393.25,52132.125,710306,252540
11/1/1994,564853.5,52132.125,730409,254118.375
11/2/1994,557880,51148.5,730409,255696.75
11/3/1994,554393.25,53115.75,737110,256222.875
11/4/1994,575313.75,53115.75,737110,256749
11/7/1994,577057.125,52132.125,740460.5,254644.5
11/8/1994,578800.5,51148.5,743811,252540
11/9/1994,575313.75,51640.3125,730409,246226.5
11/10/1994,543933,52132.125,723708,254644.5
11/11/1994,561366.75,51148.5,723708,254644.5
11/14/1994,547419.75,51640.3125,710306,248331
11/15/1994,561366.75,52623.9375,743811,248331
11/16/1994,557880,56066.625,750512,248331
11/17/1994,589260.75,55083,757213,254644.5
11/18/1994,575313.75,60001.125,717007,256749
11/21/1994,575313.75,59017.5,710306,256749
11/22/1994,578800.5,54099.375,710306,248331
11/23/1994,540446.25,50164.875,683502,248331
11/25/1994,540446.25,52623.9375,696904,246226.5
11/28/1994,554393.25,54099.375,737110,252540
11/29/1994,557880,57050.25,730409,244122
11/30/1994,554393.25,54099.375,743811,246226.5
12/1/1994,554393.25,56066.625,743811,252540
12/2/1994,543933,53115.75,743811,249383.25
12/5/1994,557880,56066.625,743811,248331
12/6/1994,550906.5,53115.75,743811,248331
12/7/1994,549163.125,53607.5625,743811,248331
12/8/1994,543933,53115.75,737110,248331
12/9/1994,519525.75,49181.25,690203,248331
12/12/1994,547419.75,47705.8125,690203,246226.5
12/13/1994,554393.25,46722.1875,676801,248331
12/14/1994,554393.25,48197.625,670100,252540
12/15/1994,543933,48197.625,696904,250435.5
12/16/1994,550906.5,47705.8125,717007,260958
12/19/1994,547419.75,47214,706955.5,256749
12/20/1994,561366.75,48689.4375,700254.5,246226.5
12/21/1994,557880,48197.625,690203,250435.5
12/22/1994,564853.5,45246.75,690203,250435.5
12/23/1994,582287.25,48197.625,703605,254644.5
12/27/1994,606694.5,47214,730409,254644.5
12/28/1994,617154.75,46230.375,770615,244122
12/29/1994,603207.75,44263.125,757213,248331
12/30/1994,626410.5,44229.375,766253,237808.5
1/3/1995,615912,43246.5,779815,231495
1/4/1995,591415.5,41280.75,779815,233599.5
1/5/1995,608913,34400.625,773034,231495
1/6/1995,629910,39315,759472,235704
